VernacularNameCategory,ScientificName,Species,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Locality,ObservationYear,latitude,longitude
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,8.3,Alaska; Gulf of Alaska,1987,56.59842,-157.80608
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,8.3,Alaska; Gulf of Alaska,1987,56.57183,-157.58559
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.8,Alaska; Gulf of Alaska,1987,58.13341,-152.02784
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.0,Alaska; Gulf of Alaska,1987,57.18333,-151.13583
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,12.8,Alaska; Gulf of Alaska,1987,57.39192,-156.028
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Bering Sea,1987,58.32917,-163.35984
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,12.6,Alaska; Gulf of Alaska,1987,57.39666,-156.11942
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,12.7,Alaska; Gulf of Alaska,1987,57.72559,-155.58966
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.9,Alaska; Gulf of Alaska,1987,59.61734,-143.77642
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,7.7,Alaska; Gulf of Alaska,1987,57.7375,-151.18892
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.5,Alaska; Gulf of Alaska,1987,57.89442,-154.87917
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,10.0,Alaska; Gulf of Alaska,1987,58.09567,-154.27633
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,7.2,Alaska; Gulf of Alaska,1987,58.50167,-153.724
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,10.6,Alaska; Gulf of Alaska,1987,59.70275,-152.91017
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,55.63558,-134.90067
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,9.6,Alaska; Gulf of Alaska,1987,59.51317,-152.17317
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.4,Alaska; Gulf of Alaska,1987,59.0655,-152.43383
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,7.8,Alaska; Gulf of Alaska,1987,57.96675,-152.68875
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,53.95133,-164.82375
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.6,Alaska; Bering Sea,1987,56.3335,-163.39416
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,55.49408,-134.91642
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.3,Alaska; Bering Sea,1987,57.657,-159.02458
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.1,Alaska; Gulf of Alaska,1987,53.80825,-164.00191
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.9,Alaska; Bering Sea,1987,56.00041,-163.40825
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.2,Alaska; Bering Sea,1987,55.665,-163.40267
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,54.54342,-159.09142
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,55.42517,-134.34491
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.9,Alaska; Gulf of Alaska,1987,58.55166,-138.48392
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Bering Sea,1987,55.36617,-163.44634
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.6,Alaska; Bering Sea,1987,57.00425,-159.706
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.4,Alaska; Bering Sea,1987,55.669,-164.58275
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.0,Alaska; Gulf of Alaska,1987,53.64059,-166.28483
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Gulf of Alaska,1987,54.88175,-159.02217
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.79175,-152.04033
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.78659,-152.05225
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.9,Alaska; Gulf of Alaska,1987,58.38717,-138.54775
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.76834,-152.0095
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.8,Alaska; Gulf of Alaska,1987,55.2555,-158.91908
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.79458,-152.0835
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.80884,-152.06967
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.79592,-152.089
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,58.16609,-138.66941
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.1,Alaska; Bering Sea,1987,58.31958,-159.56292
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.8,Alaska; Gulf of Alaska,1987,58.18,-137.24983
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,56.80558,-152.05592
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.4,Alaska; Gulf of Alaska,1987,56.97175,-152.59184
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Gulf of Alaska,1987,58.95628,-140.11129
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,54.63341,-133.52108
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.9,Alaska; Gulf of Alaska,1987,57.38891,-151.85883
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,54.5665,-132.95533
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.0,Alaska; Bering Sea,1987,59.00167,-165.93925
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.4,Alaska; Bering Sea,1987,57.33134,-159.04483
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1987,55.171,-160.16867
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,2.4,Alaska; Bering Sea,1987,58.99367,-167.90575
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.9,Alaska; Gulf of Alaska,1987,57.544,-150.30925
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.4,Alaska; Bering Sea,1987,57.67417,-160.87742
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,2.9,Alaska; Bering Sea,1987,59.0135,-167.24184
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.2,Alaska; Bering Sea,1987,57.51291,-169.34583
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.4,Alaska; Bering Sea,1987,57.32417,-160.919
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.2,Alaska; Bering Sea,1987,57.35983,-167.09909
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.1,Alaska; Bering Sea,1987,57.33783,-169.004
soft coral,Sympodium sp.,NA,-999,NA,-999,NA,-999.0,Horizon Guyot,1987,19.36,-168.92
stoloniferan coral,Telestula sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74167,-158.255
soft coral,Sympodium sp.,NA,-999,NA,-999,NA,-999.0,Horizon Guyot,1987,19.36,-168.92
stoloniferan coral,Carijoa sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1987,21.045,-157.31833
stoloniferan coral,Carijoa sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1987,21.045,-157.31833
sea pen,Halipteris willemoesi,willemoesi,1,NA,-999,Live,-999.0,"Alaska Peninsula, South of Chiachi Island",1987,55.3806,-158.962
sea pen,Pennatulacea,NA,-999,NA,-999,NA,11.4,NA,1987,59.21992,-153.68625
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.7,NA,1987,58.94708,-153.09742
sea pen,Pennatulacea,NA,-999,NA,-999,NA,12.7,NA,1987,57.72559,-155.58966
sea pen,Pennatulacea,NA,-999,NA,-999,NA,1.7,NA,1987,59.9995,-177.92075
sea pen,Pennatulacea,NA,-999,NA,-999,NA,6.7,NA,1987,59.14167,-140.09893
sea pen,Pennatulacea,NA,-999,NA,-999,NA,2.5,NA,1987,59.66658,-175.88041
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.5,NA,1987,55.70033,-168.1665
sea pen,Calibelemnon symmetricum,symmetricum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74833,-158.25333
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.73667,-158.305
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.1,NA,1987,57.36167,-173.34192
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.9,NA,1987,56.80884,-152.06967
sea pen,Pennatula cf. flava,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Protoptilum sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.3,NA,1987,56.66116,-171.931
sea pen,Virgularia sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Protoptilum sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Pennatulidae,NA,-999,0.1,-999,NA,2.4,Horizon Tablemount,1987,19.36,-168.92
sea pen,Protoptilum sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.3,NA,1987,56.00475,-167.62884
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.2,NA,1987,56.35192,-168.87342
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.3,NA,1987,56.00991,-166.4225
sea pen,Calibelemnon symmetricum,symmetricum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Protoptilum sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Virgularia cf. tuberculata,tuberculata,1,NA,-999,NA,-999.0,Horizon Tablemount,1987,19.36,-168.92
sea pen,Pennatulacea,NA,-999,NA,-999,NA,-999.0,NA,1987,54.94933,-159.7445
sea pen,Pennatulacea,NA,-999,NA,-999,NA,6.1,NA,1987,54.34617,-163.654
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Pennatulacea,NA,-999,NA,-999,NA,-999.0,off Washington coast,1987,47.29475,-122.712
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Calibelemnon symmetricum,symmetricum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Halipteris californica,californica,2,NA,-999,Live,-999.0,Off California,1987,38.2706,-123.405
sea pen,Protoptilum sp.,NA,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
sea pen,Distichoptilum sp.,NA,1,NA,-999,Live,-999.0,Magellan Rise,1987,7.0,-177.0
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
sea pen,Pennatulacea,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
sea pen,Pennatulacea,NA,-999,NA,-999,NA,-999.0,NA,1987,55.53708,-161.53259
sea pen,Pennatulacea,NA,-999,NA,-999,NA,-999.0,NA,1987,55.62,-159.07275
sea pen,Virgularia sp.,NA,1,NA,-999,Live,-999.0,Horizon Guyot,1987,19.33,-169.0
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.3,NA,1987,55.66692,-167.58542
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.3,NA,1987,56.33033,-167.64983
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.9,NA,1987,56.79408,-152.10292
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.9,NA,1987,56.79592,-152.089
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.9,NA,1987,56.80558,-152.05592
sea pen,Pennatulacea,NA,-999,NA,-999,NA,6.9,NA,1987,57.38891,-151.85883
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.2,NA,1987,56.35708,-170.67258
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.1,NA,1987,56.65534,-170.73183
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.2,NA,1987,57.033,-172.01683
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.2,NA,1987,57.042,-173.29891
sea pen,Pennatulacea,NA,-999,NA,-999,NA,4.8,NA,1987,59.10084,-141.22982
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.6,NA,1987,58.78305,-140.84779
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.6,NA,1987,58.72268,-139.51873
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.2,NA,1987,59.72738,-142.88686
sea pen,Pennatulacea,NA,-999,NA,-999,NA,3.0,NA,1987,59.6915,-177.147
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.6,NA,1987,54.61575,-162.559
sea pen,Pennatulacea,NA,-999,NA,-999,NA,7.8,NA,1987,54.55559,-161.48717
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.4,NA,1987,55.3805,-158.96133
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.6,NA,1987,57.83083,-154.70334
sea pen,Pennatulacea,NA,-999,NA,-999,NA,10.0,NA,1987,58.09567,-154.27633
sea pen,Pennatulacea,NA,-999,NA,-999,NA,9.2,NA,1987,58.64192,-153.44058
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.8,NA,1987,59.0585,-152.88316
sea pen,Pennatulacea,NA,-999,NA,-999,NA,5.9,NA,1987,59.11758,-152.77408
sea pen,Pennatulacea,NA,-999,NA,-999,NA,9.5,NA,1987,59.1965,-153.30133
sea pen,Pennatulacea,NA,-999,NA,-999,NA,8.3,NA,1987,59.28092,-152.657
sea pen,Pennatulacea,NA,-999,NA,-999,NA,-999.0,off Washington coast,1987,47.92041,-122.63334
sea pen,Pennatulacea,NA,-999,NA,-999,NA,-999.0,off Washington coast,1987,48.00633,-122.71025
gorgonian coral,Corallium regale,regale,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
gorgonian coral,Corallium regale,regale,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
gorgonian coral,Corallium regale,regale,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
gorgonian coral,Corallium regale,regale,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74167,-158.255
gorgonian coral,Corallium regale,regale,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74167,-158.255
gorgonian coral,Corallium regale,regale,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74167,-158.255
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74833,-158.25333
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74833,-158.25333
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74833,-158.25333
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74833,-158.25333
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.74167,-158.255
gorgonian coral,Corallium secundum,secundum,-999,NA,-999,Live,-999.0,Hawaiian Archipelago; Cross Seamount,1987,18.71,-158.28167
gorgonian coral,Narella alata,alata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
gorgonian coral,Narella alata,alata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
gorgonian coral,Narella alata,alata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Alenuihaha Channel",1987,20.5,-156.0
