VernacularNameCategory,ScientificName,Species,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Locality,ObservationYear,latitude,longitude
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69,-169.39333
stony coral (branching),Enallopsammia rostrata,rostrata,1,NA,-999,NA,-999.0,Johnston Atoll,1983,16.69,-169.415
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.68667,-169.405
stony coral (cup coral),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67,-169.51667
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.56833
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Mamala Bay",1983,21.285,-157.94833
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.56833
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Kealakekua Bay",1983,19.46667,-155.95
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.56833
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Kealakekua Bay",1983,19.46667,-155.94167
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,4.2,NA,1983,58.329,-167.18392
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.72,-169.36333
stony coral (branching),Eguchipsammia fistula,fistula,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67333,-169.51833
stony coral (branching),Madracis kauaiensis,kauaiensis,1,NA,-999,NA,-999.0,Johnston Atoll,1983,16.6867,-169.405
stony coral (branching),Enallopsammia rostrata,rostrata,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69,-169.415
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,5.4,NA,1983,58.99858,-167.22667
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.68667,-169.405
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,3.0,NA,1983,60.00259,-168.65575
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Kona",1983,19.73,-156.07
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,4.3,NA,1983,60.32133,-168.67434
stony coral (branching),Madracis kauaiensis,kauaiensis,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.68667,-169.405
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,2.8,NA,1983,58.99725,-168.53316
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.71,-169.48333
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,-999.0,NA,1983,51.71567,-178.85916
stony coral (branching),Eguchipsammia fistula,fistula,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,4.7,NA,1983,53.38417,-168.66583
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.68667,-169.405
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,5.9,NA,1983,52.87333,-169.9095
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,5.0,NA,1983,52.57041,-172.40542
stony coral (cup coral),Letepsammia formosissima,formosissima,1,NA,-999,NA,-999.0,"Oahu Island, Mamala Bay",1983,21.2733,-158.017
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,-999.0,NA,1983,52.83116,-171.37342
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,4.4,NA,1983,52.4925,-173.52334
stony coral (branching),Eguchipsammia fistula,fistula,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,5.7,NA,1983,52.69291,-170.8075
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67,-169.39333
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,5.3,NA,1983,52.75458,-170.60958
stony coral (branching),Madracis kauaiensis,kauaiensis,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69,-169.39333
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,4.6,NA,1983,53.03359,-169.99483
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.68667,-169.405
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.56833
stony coral (branching),Madracis kauaiensis,kauaiensis,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.71,-169.48333
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.56833
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.57167
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.69167,-169.56833
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
stony coral (unspecified),Scleractinia,NA,-999,NA,-999,NA,-999.0,NA,1983,57.82583,-150.2675
stony coral (cup coral),Javania lamprotichum,lamprotichum,-999,NA,-999,Live,-999.0,Johnston Atoll,1983,16.67167,-169.51667
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Gulf of Alaska,1983,56.9258,-156.24726
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Aleutian Islands,1983,53.38417,-168.66583
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.0,Alaska; Bering Sea,1983,56.6635,-161.59358
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.1,Alaska; Aleutian Islands,1983,53.38584,-168.69833
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.0,Alaska; Bering Sea,1983,56.33908,-161.60891
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.6,Alaska; Aleutian Islands,1983,53.0525,-169.94792
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Aleutian Islands,1983,53.08992,-169.8815
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.9,Alaska; Aleutian Islands,1983,52.87333,-169.9095
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.6,Alaska; Aleutian Islands,1983,53.03359,-169.99483
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.2,Alaska; Aleutian Islands,1983,51.29142,179.38592
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.9,Alaska; Aleutian Islands,1983,52.42042,-173.87292
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.4,Alaska; Bering Sea,1983,57.01,-161.55192
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.5,Alaska; Bering Sea,1983,57.32283,-162.78116
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Aleutian Islands,1983,52.41875,-173.83183
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.4,Alaska; Bering Sea,1983,56.99125,-160.94117
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.1,Alaska; Aleutian Islands,1983,52.28916,-173.69875
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.6,Alaska; Bering Sea,1983,57.34033,-160.89017
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.1,Alaska; Bering Sea,1983,57.66766,-160.87858
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.4,Alaska; Aleutian Islands,1983,52.4925,-173.52334
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-0.1,Alaska; Bering Sea,1983,57.65991,-160.28783
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.5,Alaska; Bering Sea,1983,58.65584,-162.72242
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.2,Alaska; Bering Sea,1983,55.99683,-163.39917
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.3,Alaska; Aleutian Islands,1983,52.26333,-173.12275
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-0.6,Alaska; Bering Sea,1983,57.6305,-160.15884
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.5,Alaska; Bering Sea,1983,57.341,-159.6515
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Aleutian Islands,1983,52.57041,-172.40542
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.4,Alaska; Bering Sea,1983,57.32417,-160.32041
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Aleutian Islands,1983,51.96867,178.23533
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.6,Alaska; Bering Sea,1983,58.6725,-164.006
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.5,Alaska; Aleutian Islands,1983,52.58541,-172.42333
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.7,Alaska; Bering Sea,1983,56.97684,-160.36741
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.8,Alaska; Aleutian Islands,1983,51.93017,178.25383
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.2,Alaska; Bering Sea,1983,57.026,-159.6955
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Bering Sea,1983,58.32825,-163.99433
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Aleutian Islands,1983,51.89125,178.34925
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.3,Alaska; Bering Sea,1983,57.95508,-163.99391
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.3,Alaska; Bering Sea,1983,56.0145,-164.00708
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.7,Alaska; Aleutian Islands,1983,51.66025,-179.0175
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.1,Alaska; Bering Sea,1983,56.63242,-160.96866
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.2,Alaska; Bering Sea,1983,56.6755,-161.57758
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Bering Sea,1983,57.66584,-158.34708
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Aleutian Islands,1983,52.83333,-171.4825
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.5,Alaska; Bering Sea,1983,56.84316,-161.57634
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.8,Alaska; Aleutian Islands,1983,52.80208,-171.57208
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.1,Alaska; Aleutian Islands,1983,52.849,-171.36692
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.8,Alaska; Bering Sea,1983,57.00366,-159.70917
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.3,Alaska; Bering Sea,1983,56.85525,-162.13758
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Aleutian Islands,1983,52.83116,-171.37342
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.9,Alaska; Aleutian Islands,1983,54.67983,-165.32
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,0.9,Alaska; Bering Sea,1983,56.6665,-162.181
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.1,Alaska; Aleutian Islands,1983,52.69541,-170.81292
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Aleutian Islands,1983,51.78666,177.42583
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.9,Alaska; Bering Sea,1983,56.316,-162.15583
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.7,Alaska; Aleutian Islands,1983,52.69291,-170.8075
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.6,Alaska; Bering Sea,1983,56.66909,-159.75358
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.7,Alaska; Bering Sea,1983,56.01434,-162.1945
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.3,Alaska; Aleutian Islands,1983,52.75458,-170.60958
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.9,Alaska; Aleutian Islands,1983,54.601,-165.22842
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.1,Alaska; Bering Sea,1983,57.99916,-165.26075
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.3,Alaska; Aleutian Islands,1983,52.0315,-176.38675
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.2,Alaska; Bering Sea,1983,57.32075,-159.69575
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,8.5,off Oregon,1983,42.38308,-124.684
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Aleutian Islands,1983,52.16166,-175.3995
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Bering Sea,1983,53.711,-166.18267
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Aleutian Islands,1983,52.14091,-175.27809
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.7,Alaska; Bering Sea,1983,57.33458,-166.5005
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.6,Alaska; Aleutian Islands,1983,52.8875,170.82083
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,off Oregon,1983,42.9275,-124.89083
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,2.4,Alaska; Bering Sea,1983,57.31208,-167.73217
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,NA,1983,48.382,-125.38133
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Bering Sea,1983,58.00233,-158.97034
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,2.6,Alaska; Bering Sea,1983,57.009,-167.7135
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.0,Alaska; Aleutian Islands,1983,51.19208,-179.02417
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.4,Alaska; Bering Sea,1983,57.67092,-159.62858
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.0,Alaska; Aleutian Islands,1983,51.19416,-178.98625
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.3,Alaska; Bering Sea,1983,58.66025,-167.23167
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.1,Alaska; Aleutian Islands,1983,51.72375,177.30442
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.7,Alaska; Bering Sea,1983,55.31934,-163.43958
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,off Oregon,1983,43.05808,-124.79266
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,off Oregon,1983,43.08067,-124.84592
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,5.1,Alaska; Aleutian Islands,1983,51.49025,-178.64041
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,1.8,Alaska; Bering Sea,1983,57.66642,-167.76442
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.6,Alaska; Bering Sea,1983,57.33134,-159.06659
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Aleutian Islands,1983,51.54416,-176.74625
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.8,Alaska; Aleutian Islands,1983,51.57417,-176.73584
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,2.3,Alaska; Bering Sea,1983,55.65275,-163.40175
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.9,Alaska; Aleutian Islands,1983,51.65017,-176.39991
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Aleutian Islands,1983,51.62167,-176.375
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.7,Alaska; Aleutian Islands,1983,51.60916,-176.35375
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.0,Alaska; Bering Sea,1983,56.32816,-168.24184
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,-999.0,Alaska; Aleutian Islands,1983,54.15084,-166.28167
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.1,Alaska; Bering Sea,1983,56.00108,-168.2175
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,6.3,Alaska; Gulf of Alaska,1983,57.5309,-154.79155
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.9,Alaska; Bering Sea,1983,56.36359,-169.48992
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,3.5,Alaska; Bering Sea,1983,57.99909,-160.86033
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.2,Alaska; Bering Sea,1983,56.839,-169.89867
sponge (unspecified),Porifera,NA,-999,NA,-999,NA,4.9,Alaska; Bering Sea,1983,56.6745,-169.499
